user_id,user_total_orders,user_avg_order_interval,user_std_order_interval,user_preferred_dow,user_preferred_hour,user_days_since_last_order,user_total_items,user_total_reorders,user_reorder_rate,user_unique_products,user_unique_departments,user_unique_aisles,user_avg_basket_size,cluster,segment_name
136594,39,7.3846154,8.241792,2,9,3.0,275,168,0.6109,107,14,42,7.05,1,High-Value Frequent Loyalists
136595,10,20.8,10.932114,5,9,20.0,66,46,0.697,20,7,13,6.6,2,Occasional / At-Risk Shoppers
136596,6,18.5,11.571517,6,14,21.0,77,20,0.2597,57,8,21,12.83,2,Occasional / At-Risk Shoppers
136597,24,7.7083335,4.7041073,5,9,4.0,619,508,0.8207,111,14,38,25.79,1,High-Value Frequent Loyalists
136598,6,11.5,9.005554,0,17,26.0,67,21,0.3134,46,12,24,11.17,0,Full-Pantry Bulk Shoppers
136599,16,14.75,11.204165,1,8,14.0,66,15,0.2273,51,14,29,4.12,3,Routine Convenience Buyers
136600,10,14.9,12.022664,2,12,12.0,74,17,0.2297,57,12,29,7.4,3,Routine Convenience Buyers
136601,20,14.6,10.179442,1,8,13.0,188,96,0.5106,92,17,35,9.4,0,Full-Pantry Bulk Shoppers
136602,13,4.8461537,3.1317236,6,9,7.0,60,34,0.5667,26,9,18,4.62,3,Routine Convenience Buyers
136603,3,20.0,17.320509,0,9,30.0,22,4,0.1818,18,8,12,7.33,2,Occasional / At-Risk Shoppers
136604,8,17.375,11.903631,6,11,8.0,154,63,0.4091,91,14,39,19.25,0,Full-Pantry Bulk Shoppers
136605,5,22.2,13.00769,0,12,30.0,44,21,0.4773,23,11,17,8.8,2,Occasional / At-Risk Shoppers
136606,4,11.25,12.996795,0,18,8.0,54,11,0.2037,43,11,21,13.5,3,Routine Convenience Buyers
136607,10,25.6,9.215928,1,9,25.0,50,22,0.44,28,6,12,5.0,2,Occasional / At-Risk Shoppers
136608,10,18.2,12.434718,0,13,27.0,208,90,0.4327,118,14,46,20.8,0,Full-Pantry Bulk Shoppers
136609,5,13.6,14.293355,1,17,3.0,39,7,0.1795,32,8,21,7.8,3,Routine Convenience Buyers
136610,4,22.5,15.0,1,16,30.0,67,21,0.3134,46,10,27,16.75,2,Occasional / At-Risk Shoppers
136611,7,19.142857,10.367072,0,11,14.0,134,61,0.4552,73,13,34,19.14,0,Full-Pantry Bulk Shoppers
136612,3,10.333333,17.039171,1,9,1.0,28,3,0.1071,25,9,17,9.33,3,Routine Convenience Buyers
136613,7,16.571428,12.48809,1,15,22.0,13,4,0.3077,9,5,8,1.86,2,Occasional / At-Risk Shoppers
136614,3,6.3333335,6.027714,3,11,7.0,16,2,0.125,14,7,11,5.33,3,Routine Convenience Buyers
136615,10,14.9,10.181137,0,14,16.0,172,35,0.2035,137,12,54,17.2,0,Full-Pantry Bulk Shoppers
136616,16,8.625,4.702836,5,9,6.0,128,79,0.6172,49,9,31,8.0,3,Routine Convenience Buyers
136617,28,9.642858,5.396942,6,10,30.0,559,392,0.7013,167,16,64,19.96,0,Full-Pantry Bulk Shoppers
136618,4,19.25,14.221462,4,17,30.0,15,3,0.2,12,3,6,3.75,2,Occasional / At-Risk Shoppers
136619,42,6.571429,4.7838287,0,12,7.0,492,379,0.7703,113,15,43,11.71,1,High-Value Frequent Loyalists
136620,8,16.125,13.484779,4,14,30.0,48,8,0.1667,40,10,23,6.0,2,Occasional / At-Risk Shoppers
136621,8,12.5,12.535664,5,13,18.0,53,5,0.0943,48,15,31,6.62,3,Routine Convenience Buyers
136622,15,7.2,4.0567403,4,10,7.0,117,55,0.4701,62,14,39,7.8,3,Routine Convenience Buyers
136623,11,20.272728,11.515997,0,17,22.0,107,44,0.4112,63,12,31,9.73,2,Occasional / At-Risk Shoppers
136624,21,15.952381,10.814232,1,15,0.0,264,181,0.6856,83,12,42,12.57,0,Full-Pantry Bulk Shoppers
136625,18,16.722221,10.208448,1,9,9.0,120,70,0.5833,50,13,31,6.67,3,Routine Convenience Buyers
136626,31,11.0,9.252027,2,12,1.0,211,90,0.4265,121,15,46,6.81,1,High-Value Frequent Loyalists
136627,5,17.4,15.517732,3,10,30.0,19,6,0.3158,13,6,10,3.8,2,Occasional / At-Risk Shoppers
136628,5,23.4,13.145341,4,9,27.0,12,8,0.6667,4,1,2,2.4,2,Occasional / At-Risk Shoppers
136629,7,14.285714,15.118579,4,8,30.0,73,33,0.4521,40,11,23,10.43,2,Occasional / At-Risk Shoppers
136630,7,11.857142,13.056653,2,12,5.0,92,25,0.2717,67,13,29,13.14,3,Routine Convenience Buyers
136631,23,12.608696,9.925812,1,8,6.0,240,147,0.6125,93,13,41,10.43,1,High-Value Frequent Loyalists
136632,35,9.942857,5.6721344,1,17,7.0,640,481,0.7516,159,15,54,18.29,1,High-Value Frequent Loyalists
136633,23,10.652174,7.0039515,4,11,7.0,92,57,0.6196,35,8,18,4.0,3,Routine Convenience Buyers
136634,52,6.5961537,3.7587004,0,14,3.0,722,593,0.8213,129,16,52,13.88,1,High-Value Frequent Loyalists
136635,14,10.357142,7.396539,0,13,7.0,43,22,0.5116,21,8,14,3.07,3,Routine Convenience Buyers
136636,10,20.4,12.029593,0,0,5.0,77,55,0.7143,22,8,12,7.7,3,Routine Convenience Buyers
136637,6,16.5,15.149258,6,10,30.0,44,12,0.2727,32,9,22,7.33,2,Occasional / At-Risk Shoppers
136638,46,7.5869565,6.99389,2,10,0.0,181,123,0.6796,58,10,38,3.93,1,High-Value Frequent Loyalists
136639,14,12.214286,11.38946,3,12,2.0,56,8,0.1429,48,14,30,4.0,3,Routine Convenience Buyers
136640,12,13.75,9.705903,1,12,9.0,161,76,0.472,85,15,36,13.42,0,Full-Pantry Bulk Shoppers
136641,14,17.714285,10.985505,0,14,29.0,255,63,0.2471,192,17,64,18.21,0,Full-Pantry Bulk Shoppers
136642,17,11.176471,10.760084,3,17,30.0,88,37,0.4205,51,12,26,5.18,2,Occasional / At-Risk Shoppers
136643,25,11.52,9.870495,1,10,6.0,202,108,0.5347,94,12,36,8.08,3,Routine Convenience Buyers
136644,7,21.142857,12.654757,6,23,30.0,53,18,0.3396,35,7,13,7.57,2,Occasional / At-Risk Shoppers
136645,39,8.846154,6.5435324,2,11,17.0,773,627,0.8111,146,16,62,19.82,1,High-Value Frequent Loyalists
136646,8,17.25,11.535659,6,14,7.0,138,49,0.3551,89,14,37,17.25,0,Full-Pantry Bulk Shoppers
136647,9,6.888889,3.689324,4,7,6.0,101,60,0.5941,41,11,23,11.22,3,Routine Convenience Buyers
136648,11,8.545455,8.606551,3,16,30.0,188,90,0.4787,98,16,47,17.09,0,Full-Pantry Bulk Shoppers
136649,3,6.3333335,7.7674537,0,17,15.0,32,4,0.125,28,11,18,10.67,3,Routine Convenience Buyers
136650,5,22.2,13.00769,5,15,21.0,20,8,0.4,12,3,7,4.0,2,Occasional / At-Risk Shoppers
136651,91,3.989011,2.1576455,1,13,5.0,749,551,0.7356,198,17,59,8.23,1,High-Value Frequent Loyalists
136652,27,11.0,7.385016,1,14,21.0,414,199,0.4807,215,15,62,15.33,0,Full-Pantry Bulk Shoppers
136653,12,4.6666665,5.0871196,4,19,9.0,94,34,0.3617,60,13,27,7.83,3,Routine Convenience Buyers
136654,6,16.5,14.909728,0,11,30.0,29,2,0.069,27,13,22,4.83,2,Occasional / At-Risk Shoppers
136655,28,11.214286,7.7858233,0,16,6.0,450,291,0.6467,159,15,50,16.07,1,High-Value Frequent Loyalists
136656,9,19.11111,8.283182,4,17,30.0,184,104,0.5652,80,15,33,20.44,0,Full-Pantry Bulk Shoppers
136657,32,10.0625,6.53989,0,19,9.0,429,273,0.6364,156,17,56,13.41,1,High-Value Frequent Loyalists
136658,5,14.4,14.604794,1,13,9.0,19,4,0.2105,15,5,7,3.8,3,Routine Convenience Buyers
136659,33,7.969697,9.534428,0,12,8.0,156,67,0.4295,89,16,44,4.73,1,High-Value Frequent Loyalists
136660,13,20.846153,11.312575,6,9,30.0,31,16,0.5161,15,7,12,2.38,2,Occasional / At-Risk Shoppers
136661,6,5.6666665,4.131182,6,15,6.0,29,3,0.1034,26,10,16,4.83,3,Routine Convenience Buyers
136662,20,14.4,8.750339,1,16,30.0,174,105,0.6034,69,14,43,8.7,0,Full-Pantry Bulk Shoppers
136663,6,22.333334,12.436505,0,13,30.0,11,3,0.2727,8,5,7,1.83,2,Occasional / At-Risk Shoppers
136664,40,8.775,7.07646,4,13,12.0,293,108,0.3686,185,17,61,7.32,1,High-Value Frequent Loyalists
136665,7,10.714286,10.094789,6,10,14.0,56,13,0.2321,43,10,20,8.0,3,Routine Convenience Buyers
136666,43,8.023255,4.564294,4,16,6.0,424,325,0.7665,99,12,39,9.86,1,High-Value Frequent Loyalists
136667,19,13.0,9.049248,0,12,15.0,172,92,0.5349,80,11,37,9.05,3,Routine Convenience Buyers
136668,7,18.285715,11.116269,3,11,30.0,38,14,0.3684,24,8,13,5.43,2,Occasional / At-Risk Shoppers
136669,4,22.5,15.0,1,9,30.0,56,13,0.2321,43,12,31,14.0,2,Occasional / At-Risk Shoppers
136670,18,14.333333,10.599667,3,18,30.0,211,93,0.4408,118,13,45,11.72,0,Full-Pantry Bulk Shoppers
136671,12,11.333333,11.428301,3,8,15.0,195,80,0.4103,115,17,46,16.25,0,Full-Pantry Bulk Shoppers
136672,8,17.75,13.76071,5,9,14.0,55,8,0.1455,47,14,34,6.88,2,Occasional / At-Risk Shoppers
136673,3,7.3333335,8.082904,4,16,6.0,22,3,0.1364,19,8,15,7.33,3,Routine Convenience Buyers
136674,15,9.733334,9.168788,0,9,25.0,124,40,0.3226,84,15,42,8.27,0,Full-Pantry Bulk Shoppers
136675,7,24.428572,11.282097,1,8,30.0,41,24,0.5854,17,8,14,5.86,2,Occasional / At-Risk Shoppers
136676,10,12.8,4.7795863,2,11,14.0,109,56,0.5138,53,13,29,10.9,0,Full-Pantry Bulk Shoppers
136677,4,22.5,15.0,0,14,30.0,24,11,0.4583,13,7,10,6.0,2,Occasional / At-Risk Shoppers
136678,3,20.0,17.320509,2,10,30.0,33,9,0.2727,24,7,17,11.0,2,Occasional / At-Risk Shoppers
136679,18,10.833333,10.612146,1,17,11.0,466,184,0.3948,282,15,79,25.89,0,Full-Pantry Bulk Shoppers
136680,46,7.7391305,3.6723278,3,10,25.0,711,512,0.7201,199,15,62,15.46,1,High-Value Frequent Loyalists
136681,4,19.25,13.696107,0,10,30.0,7,4,0.5714,3,3,3,1.75,2,Occasional / At-Risk Shoppers
136682,3,11.0,16.52271,1,8,3.0,5,0,0.0,5,4,5,1.67,3,Routine Convenience Buyers
136683,20,14.05,8.858389,0,16,15.0,330,207,0.6273,123,14,39,16.5,0,Full-Pantry Bulk Shoppers
136684,3,9.0,9.539392,1,18,19.0,46,7,0.1522,39,12,21,15.33,0,Full-Pantry Bulk Shoppers
136685,22,5.590909,6.884483,5,10,9.0,22,18,0.8182,4,2,3,1.0,3,Routine Convenience Buyers
136686,4,17.0,15.362291,6,13,30.0,23,8,0.3478,15,5,11,5.75,2,Occasional / At-Risk Shoppers
136687,9,14.555555,8.5456295,1,11,13.0,64,26,0.4062,38,11,19,7.11,3,Routine Convenience Buyers
136688,6,21.833334,13.121229,5,20,30.0,79,34,0.4304,45,12,23,13.17,2,Occasional / At-Risk Shoppers
136689,16,18.9375,8.850377,0,8,20.0,332,151,0.4548,181,14,64,20.75,0,Full-Pantry Bulk Shoppers
136690,14,13.0,8.076557,0,12,9.0,78,42,0.5385,36,10,22,5.57,3,Routine Convenience Buyers
136691,14,17.214285,10.743002,0,8,11.0,195,103,0.5282,92,16,43,13.93,0,Full-Pantry Bulk Shoppers
136692,6,7.0,11.384199,1,8,1.0,46,24,0.5217,22,7,15,7.67,3,Routine Convenience Buyers
136693,7,22.285715,12.996337,6,9,7.0,141,51,0.3617,90,15,46,20.14,0,Full-Pantry Bulk Shoppers
136694,4,9.0,6.2182527,5,20,10.0,22,5,0.2273,17,7,14,5.5,3,Routine Convenience Buyers
136695,3,5.0,4.358899,1,6,7.0,84,23,0.2738,61,15,37,28.0,0,Full-Pantry Bulk Shoppers
136696,10,2.7,2.5407786,0,19,2.0,70,26,0.3714,44,9,23,7.0,3,Routine Convenience Buyers
136697,7,16.571428,12.218253,1,12,30.0,123,44,0.3577,79,13,42,17.57,0,Full-Pantry Bulk Shoppers
136698,4,22.5,15.0,5,1,30.0,126,24,0.1905,102,14,41,31.5,0,Full-Pantry Bulk Shoppers
136699,37,7.675676,5.869195,2,16,4.0,188,112,0.5957,76,15,41,5.08,1,High-Value Frequent Loyalists
136700,5,18.8,13.827509,0,11,28.0,41,10,0.2439,31,12,25,8.2,2,Occasional / At-Risk Shoppers
136701,4,18.0,13.366625,0,18,16.0,48,18,0.375,30,8,12,12.0,2,Occasional / At-Risk Shoppers
136702,9,7.7777777,8.941166,0,13,13.0,59,22,0.3729,37,12,28,6.56,3,Routine Convenience Buyers
136703,13,15.461538,10.921045,6,14,20.0,101,22,0.2178,79,14,38,7.77,2,Occasional / At-Risk Shoppers
136704,4,15.5,13.892444,1,19,8.0,7,3,0.4286,4,4,4,1.75,3,Routine Convenience Buyers
136705,16,3.9375,2.5940638,2,14,2.0,161,40,0.2484,121,15,53,10.06,3,Routine Convenience Buyers
136706,11,8.363636,6.5463386,3,16,19.0,157,62,0.3949,95,16,40,14.27,0,Full-Pantry Bulk Shoppers
136707,3,13.666667,13.503086,6,12,14.0,57,21,0.3684,36,11,22,19.0,0,Full-Pantry Bulk Shoppers
136708,5,8.4,12.25969,0,9,5.0,73,17,0.2329,56,13,26,14.6,3,Routine Convenience Buyers
136709,56,6.339286,6.097024,0,1,1.0,364,185,0.5082,179,14,50,6.5,1,High-Value Frequent Loyalists
136710,15,13.8,10.50306,5,9,11.0,250,95,0.38,155,16,53,16.67,0,Full-Pantry Bulk Shoppers
136711,26,12.461538,7.543107,0,15,18.0,105,52,0.4952,53,12,25,4.04,3,Routine Convenience Buyers
136712,26,11.461538,8.055958,0,13,6.0,246,204,0.8293,42,12,26,9.46,1,High-Value Frequent Loyalists
136713,4,22.5,15.0,1,8,30.0,60,9,0.15,51,14,34,15.0,2,Occasional / At-Risk Shoppers
136714,33,10.393939,4.8214326,0,16,7.0,99,85,0.8586,14,5,10,3.0,3,Routine Convenience Buyers
136715,60,5.15,5.1677785,1,10,5.0,194,131,0.6753,63,13,35,3.23,1,High-Value Frequent Loyalists
136716,4,15.5,16.763054,5,9,30.0,7,3,0.4286,4,1,1,1.75,2,Occasional / At-Risk Shoppers
136717,8,9.0,9.95705,0,12,30.0,79,35,0.443,44,10,19,9.88,2,Occasional / At-Risk Shoppers
136718,12,12.25,10.428327,0,12,30.0,105,47,0.4476,58,13,26,8.75,2,Occasional / At-Risk Shoppers
136719,5,20.2,13.349157,0,10,30.0,89,7,0.0787,82,15,36,17.8,0,Full-Pantry Bulk Shoppers
136720,4,19.5,14.177447,4,12,30.0,44,9,0.2045,35,10,16,11.0,2,Occasional / At-Risk Shoppers
136721,5,16.0,12.227019,0,18,20.0,31,6,0.1935,25,7,12,6.2,2,Occasional / At-Risk Shoppers
136722,9,15.555555,11.522924,6,10,28.0,89,44,0.4944,45,10,27,9.89,2,Occasional / At-Risk Shoppers
136723,7,3.7142856,2.2886887,1,6,7.0,100,19,0.19,81,13,39,14.29,3,Routine Convenience Buyers
136724,99,3.1111112,3.6974587,1,12,2.0,538,390,0.7249,148,16,47,5.43,1,High-Value Frequent Loyalists
136725,7,24.285715,10.843036,1,12,27.0,17,14,0.8235,3,3,3,2.43,2,Occasional / At-Risk Shoppers
136726,13,13.692307,9.204932,5,15,16.0,171,110,0.6433,61,14,41,13.15,0,Full-Pantry Bulk Shoppers
136727,9,12.555555,9.043107,2,8,7.0,122,101,0.8279,21,8,15,13.56,3,Routine Convenience Buyers
136728,23,4.0869565,3.043817,5,10,4.0,107,71,0.6636,36,9,19,4.65,3,Routine Convenience Buyers
136729,15,16.466667,9.432972,6,9,30.0,26,17,0.6538,9,7,9,1.73,2,Occasional / At-Risk Shoppers
136730,8,13.125,9.125122,0,18,8.0,78,29,0.3718,49,12,27,9.75,3,Routine Convenience Buyers
136731,4,22.5,15.0,3,9,30.0,9,3,0.3333,6,3,3,2.25,2,Occasional / At-Risk Shoppers
136732,31,10.741936,7.9622765,2,9,7.0,224,121,0.5402,103,12,39,7.23,1,High-Value Frequent Loyalists
136733,19,12.0,9.159088,6,11,6.0,182,76,0.4176,106,14,47,9.58,3,Routine Convenience Buyers
136734,64,5.578125,3.294077,0,14,3.0,726,517,0.7121,209,19,65,11.34,1,High-Value Frequent Loyalists
136735,4,15.75,15.435349,0,15,29.0,45,13,0.2889,32,12,21,11.25,2,Occasional / At-Risk Shoppers
136736,11,11.727273,10.546003,0,15,11.0,75,25,0.3333,50,11,31,6.82,3,Routine Convenience Buyers
136737,99,2.838384,2.7018778,1,11,1.0,401,299,0.7456,102,12,38,4.05,1,High-Value Frequent Loyalists
136738,18,8.222222,6.3297205,1,9,9.0,151,118,0.7815,33,5,8,8.39,3,Routine Convenience Buyers
136739,4,15.5,12.922848,0,16,21.0,46,6,0.1304,40,10,23,11.5,2,Occasional / At-Risk Shoppers
136740,50,7.02,4.2112093,1,16,9.0,597,485,0.8124,112,13,48,11.94,1,High-Value Frequent Loyalists
136741,12,4.3333335,2.9949453,2,9,8.0,210,122,0.581,88,15,32,17.5,0,Full-Pantry Bulk Shoppers
136742,13,10.923077,7.7509303,5,11,7.0,40,25,0.625,15,3,4,3.08,3,Routine Convenience Buyers
136743,13,9.692307,9.177732,3,15,7.0,132,61,0.4621,71,11,27,10.15,3,Routine Convenience Buyers
136744,5,7.6,5.683309,2,9,6.0,73,11,0.1507,62,14,29,14.6,3,Routine Convenience Buyers
136745,3,20.0,17.320509,1,18,30.0,13,1,0.0769,12,5,9,4.33,2,Occasional / At-Risk Shoppers
136746,4,10.0,14.142136,2,5,0.0,8,4,0.5,4,3,3,2.0,3,Routine Convenience Buyers
136747,11,20.454546,9.469568,5,8,15.0,148,70,0.473,78,15,37,13.45,0,Full-Pantry Bulk Shoppers
136748,8,8.625,4.8971567,1,9,14.0,50,24,0.48,26,10,18,6.25,3,Routine Convenience Buyers
136749,6,19.5,12.324772,1,19,30.0,93,29,0.3118,64,15,37,15.5,0,Full-Pantry Bulk Shoppers
136750,19,10.894737,9.060873,0,7,30.0,168,50,0.2976,118,15,60,8.84,0,Full-Pantry Bulk Shoppers
136751,8,20.875,12.0408535,3,17,30.0,43,9,0.2093,34,9,20,5.38,2,Occasional / At-Risk Shoppers
136752,9,15.444445,12.699519,1,9,4.0,274,89,0.3248,185,15,52,30.44,0,Full-Pantry Bulk Shoppers
136753,6,13.0,8.921884,2,15,20.0,106,71,0.6698,35,6,13,17.67,0,Full-Pantry Bulk Shoppers
136754,4,17.0,15.362291,2,9,8.0,17,2,0.1176,15,8,12,4.25,3,Routine Convenience Buyers
136755,5,18.0,16.431677,1,13,30.0,17,8,0.4706,9,4,6,3.4,2,Occasional / At-Risk Shoppers
136756,41,6.02439,8.113223,4,14,1.0,320,219,0.6844,101,17,51,7.8,1,High-Value Frequent Loyalists
136757,3,20.0,17.320509,3,13,30.0,20,6,0.3,14,4,6,6.67,2,Occasional / At-Risk Shoppers
136758,17,12.588235,8.930697,1,12,30.0,155,78,0.5032,77,13,38,9.12,0,Full-Pantry Bulk Shoppers
136759,16,12.9375,7.9705186,1,12,15.0,59,33,0.5593,26,8,13,3.69,3,Routine Convenience Buyers
136760,8,13.0,14.172408,0,16,30.0,20,7,0.35,13,6,10,2.5,2,Occasional / At-Risk Shoppers
136761,16,17.875,8.39742,0,13,14.0,156,113,0.7244,43,9,15,9.75,0,Full-Pantry Bulk Shoppers
136762,24,11.625,8.3448105,6,16,5.0,318,196,0.6164,122,13,38,13.25,1,High-Value Frequent Loyalists
136763,5,19.4,12.481987,0,9,30.0,46,22,0.4783,24,6,17,9.2,2,Occasional / At-Risk Shoppers
136764,8,13.25,9.035644,6,9,9.0,64,5,0.0781,59,11,26,8.0,3,Routine Convenience Buyers
136765,11,14.818182,12.608078,6,18,6.0,65,26,0.4,39,12,21,5.91,3,Routine Convenience Buyers
136766,3,3.6666667,4.725816,0,1,2.0,32,8,0.25,24,7,11,10.67,3,Routine Convenience Buyers
136767,6,13.0,13.099618,2,22,5.0,45,16,0.3556,29,9,22,7.5,3,Routine Convenience Buyers
136768,21,9.285714,7.267344,1,18,4.0,136,94,0.6912,42,13,23,6.48,1,High-Value Frequent Loyalists
136769,15,10.0,7.329003,2,13,3.0,261,142,0.5441,119,16,54,17.4,0,Full-Pantry Bulk Shoppers
136770,38,8.868421,7.249123,5,15,4.0,233,119,0.5107,114,12,41,6.13,1,High-Value Frequent Loyalists
136771,7,16.714285,11.571723,1,16,21.0,103,45,0.4369,58,13,31,14.71,0,Full-Pantry Bulk Shoppers
136772,11,13.909091,10.094103,1,13,2.0,95,44,0.4632,51,10,25,8.64,3,Routine Convenience Buyers
136773,5,12.0,11.113055,4,9,7.0,70,21,0.3,49,13,28,14.0,0,Full-Pantry Bulk Shoppers
136774,5,20.6,13.6674795,0,14,13.0,49,12,0.2449,37,11,22,9.8,2,Occasional / At-Risk Shoppers
136775,30,6.366667,4.1893406,2,17,8.0,408,315,0.7721,93,14,35,13.6,1,High-Value Frequent Loyalists
136776,7,4.0,2.309401,5,19,7.0,84,47,0.5595,37,10,22,12.0,3,Routine Convenience Buyers
136777,4,17.25,15.173991,0,11,30.0,24,0,0.0,24,10,19,6.0,2,Occasional / At-Risk Shoppers
136778,12,15.666667,10.368952,0,12,7.0,181,111,0.6133,70,16,35,15.08,0,Full-Pantry Bulk Shoppers
136779,10,21.1,11.732671,3,14,4.0,57,15,0.2632,42,13,28,5.7,3,Routine Convenience Buyers
136780,3,19.0,16.52271,2,12,30.0,16,0,0.0,16,5,10,5.33,2,Occasional / At-Risk Shoppers
136781,3,4.3333335,4.041452,0,10,5.0,21,2,0.0952,19,10,18,7.0,3,Routine Convenience Buyers
136782,67,3.2985075,2.0817747,3,9,2.0,387,281,0.7261,106,13,39,5.78,1,High-Value Frequent Loyalists
136783,3,15.666667,15.044379,0,8,30.0,43,15,0.3488,28,8,18,14.33,2,Occasional / At-Risk Shoppers
136784,4,21.0,14.282857,5,10,30.0,104,25,0.2404,79,12,36,26.0,0,Full-Pantry Bulk Shoppers
136785,16,12.8125,9.353921,3,7,30.0,119,86,0.7227,33,10,22,7.44,2,Occasional / At-Risk Shoppers
136786,9,14.555555,10.36956,0,13,30.0,32,21,0.6562,11,6,8,3.56,2,Occasional / At-Risk Shoppers
136787,19,12.947369,10.052494,5,16,30.0,192,107,0.5573,85,14,38,10.11,0,Full-Pantry Bulk Shoppers
136788,9,7.111111,4.1666665,0,10,8.0,89,30,0.3371,59,11,30,9.89,3,Routine Convenience Buyers
136789,4,8.75,8.770215,3,7,11.0,54,20,0.3704,34,12,24,13.5,3,Routine Convenience Buyers
136790,14,10.928572,10.513466,1,7,30.0,44,30,0.6818,14,6,9,3.14,2,Occasional / At-Risk Shoppers
136791,51,6.8039217,3.7948365,5,15,4.0,552,419,0.7591,133,14,45,10.82,1,High-Value Frequent Loyalists
136792,19,8.578947,11.529266,3,8,2.0,117,42,0.359,75,13,44,6.16,3,Routine Convenience Buyers
136793,8,22.25,10.977249,0,17,22.0,126,62,0.4921,64,12,31,15.75,0,Full-Pantry Bulk Shoppers
136794,6,25.0,12.247449,2,16,30.0,20,6,0.3,14,8,9,3.33,2,Occasional / At-Risk Shoppers
136795,8,7.0,5.8309517,1,14,2.0,77,43,0.5584,34,4,13,9.62,3,Routine Convenience Buyers
136796,25,9.76,5.222388,1,12,7.0,348,254,0.7299,94,16,43,13.92,1,High-Value Frequent Loyalists
136797,9,18.444445,14.196048,1,11,13.0,113,28,0.2478,85,16,46,12.56,0,Full-Pantry Bulk Shoppers
136798,25,4.8,4.031129,6,19,3.0,62,51,0.8226,11,7,9,2.48,3,Routine Convenience Buyers
136799,63,5.714286,3.5397675,4,19,15.0,477,329,0.6897,148,16,60,7.57,1,High-Value Frequent Loyalists
136800,3,7.0,8.888194,2,6,4.0,19,2,0.1053,17,6,11,6.33,3,Routine Convenience Buyers
136801,49,6.6734695,4.50642,3,9,2.0,663,592,0.8929,71,10,28,13.53,1,High-Value Frequent Loyalists
136802,9,10.222222,9.9470825,1,0,10.0,43,9,0.2093,34,10,21,4.78,3,Routine Convenience Buyers
136803,10,13.4,8.591986,5,16,18.0,79,41,0.519,38,9,20,7.9,3,Routine Convenience Buyers
136804,4,12.25,12.816006,3,7,30.0,29,3,0.1034,26,8,16,7.25,2,Occasional / At-Risk Shoppers
136805,7,18.142857,11.596387,3,9,17.0,106,14,0.1321,92,16,44,15.14,0,Full-Pantry Bulk Shoppers
136806,3,6.0,5.5677643,4,12,11.0,17,2,0.1176,15,6,9,5.67,3,Routine Convenience Buyers
136807,8,18.875,12.506427,1,9,30.0,133,46,0.3459,87,12,38,16.62,0,Full-Pantry Bulk Shoppers
136808,5,19.6,12.280066,3,15,20.0,57,21,0.3684,36,10,23,11.4,2,Occasional / At-Risk Shoppers
136809,5,5.6,3.9115214,4,11,8.0,29,12,0.4138,17,6,10,5.8,3,Routine Convenience Buyers
136810,11,8.909091,5.940615,3,11,13.0,54,39,0.7222,15,8,11,4.91,3,Routine Convenience Buyers
136811,8,16.25,9.953464,4,14,30.0,30,7,0.2333,23,9,13,3.75,2,Occasional / At-Risk Shoppers
136812,6,21.0,14.071247,0,16,30.0,43,12,0.2791,31,8,22,7.17,2,Occasional / At-Risk Shoppers
136813,9,17.444445,11.587829,2,17,6.0,100,20,0.2,80,15,42,11.11,0,Full-Pantry Bulk Shoppers
136814,24,13.958333,8.764946,3,10,16.0,40,32,0.8,8,2,5,1.67,3,Routine Convenience Buyers
136815,6,24.666666,12.110601,2,10,30.0,47,13,0.2766,34,13,21,7.83,2,Occasional / At-Risk Shoppers
136816,9,7.0,3.2015622,5,13,7.0,233,131,0.5622,102,15,47,25.89,0,Full-Pantry Bulk Shoppers
136817,11,12.818182,8.600211,2,18,10.0,60,21,0.35,39,12,16,5.45,3,Routine Convenience Buyers
136818,3,13.333333,13.503086,0,21,27.0,7,3,0.4286,4,3,4,2.33,2,Occasional / At-Risk Shoppers
136819,21,13.428572,7.4267855,0,10,9.0,305,176,0.577,129,14,52,14.52,0,Full-Pantry Bulk Shoppers
136820,48,7.2291665,6.1583347,0,18,1.0,399,258,0.6466,141,14,49,8.31,1,High-Value Frequent Loyalists
136821,15,13.6,8.926685,4,13,30.0,90,31,0.3444,59,15,35,6.0,2,Occasional / At-Risk Shoppers
136822,3,4.6666665,5.033223,0,15,4.0,21,4,0.1905,17,6,11,7.0,3,Routine Convenience Buyers
136823,3,15.666667,15.044379,2,12,30.0,33,5,0.1515,28,11,20,11.0,2,Occasional / At-Risk Shoppers
136824,3,10.0,17.320509,3,12,0.0,61,22,0.3607,39,11,21,20.33,0,Full-Pantry Bulk Shoppers
136825,14,8.928572,8.982584,0,12,3.0,34,21,0.6176,13,3,8,2.43,3,Routine Convenience Buyers
136826,51,6.8627453,4.113488,0,16,7.0,893,645,0.7223,248,15,61,17.51,1,High-Value Frequent Loyalists
136827,12,17.666666,9.470848,3,17,7.0,80,49,0.6125,31,10,17,6.67,3,Routine Convenience Buyers
136828,4,20.0,14.142136,1,10,20.0,33,5,0.1515,28,9,15,8.25,2,Occasional / At-Risk Shoppers
136829,7,18.714285,13.174651,3,14,9.0,71,29,0.4085,42,9,16,10.14,3,Routine Convenience Buyers
136830,17,15.294118,9.87272,0,10,7.0,168,102,0.6071,66,12,23,9.88,3,Routine Convenience Buyers
136831,26,12.884615,7.8093634,0,17,26.0,320,145,0.4531,175,16,59,12.31,0,Full-Pantry Bulk Shoppers
